mjd,rotskypa,rotang,gain,mag,mag_err,q,q_err,u,u_err,pol,pol_err,EVPA,EVPA_err
59345.20723,-285.812,0.5524,0.55,14.05673579,0.007696841,0.201724685,0.00346563,-0.054055773,0.002829608,24.28162032,0.316364297,66.68749568,0.394600305
59345.20816,-285.812,0.5524,0.55,14.08055701,0.00767391,0.200681751,0.003532865,-0.057428547,0.00286502,24.26938675,0.321632349,66.20330613,0.400877916
59346.14856,-272.803,0.182,0.55,13.86291003,0.008082437,0.119583946,0.003049889,-0.077233357,0.003141945,16.54909304,0.309625899,70.76879105,0.626891421
59346.14949,-272.803,0.182,0.55,13.84192743,0.008284975,0.115640253,0.003217145,-0.073290915,0.002933275,15.91584953,0.307848376,71.01407031,0.631372018
59347.17127,-278.342,0.3283,0.55,14.18457768,0.008392942,0.052463942,0.003411362,-0.064249035,0.003551475,9.636709009,0.348212294,56.27505095,1.197778133
59347.17219,-278.342,0.3283,0.55,14.18686198,0.00831854,0.045394254,0.003092972,-0.0684673,0.003550539,9.544747352,0.332962501,53.4303151,1.129735872
59348.15862,-276.152,0.2448,0.55,14.45985431,0.012469549,0.0193358,0.003513632,-0.035111489,0.007086235,4.630187903,0.556483785,53.26872803,3.287460546
59348.15955,-276.152,0.2448,0.55,14.4967169,0.012308993,0.018671892,0.006390498,-0.037486416,0.009326458,4.800250581,0.801035292,52.08689145,4.837570693
59349.14322,-273.131,0.4629,0.55,14.45536634,0.009227451,0.100685811,0.004612818,-0.054520387,0.004507316,13.30345327,0.456037222,72.65144297,1.133775131
59349.14414,-273.131,0.4629,0.55,14.48925802,0.009241946,0.105267359,0.003881632,-0.051928386,0.004773691,13.63815462,0.435058565,73.74043883,1.125791722
59350.14902,-274.99,0.4683,0.55,14.49408196,0.011151565,0.075548041,0.007650859,-0.030408381,0.033323568,8.782195762,2.544963869,74.04751116,10.92088553
59350.14995,-274.99,0.4683,0.55,14.48562253,0.011253004,0.083171439,0.006145825,-0.035050923,0.00747864,10.46056159,0.684455245,73.58399621,2.314939106
59351.14482,-274.959,0.1801,0.55,14.27149927,0.01243946,0.081039726,0.004922312,-0.106518823,0.005078771,15.55225604,0.500115363,58.67297369,1.065983724
59351.14575,-274.959,0.1801,0.55,14.27225262,0.011872708,0.087615983,0.00470955,-0.111507267,0.004799653,16.48045305,0.475481533,59.12011053,0.958385072
59352.16155,-279.407,0.195,0.55,14.59252373,0.012988332,0.040911979,0.00619108,-0.054975579,0.006077078,7.936291017,0.613711133,53.92102743,2.571269448
59352.16247,-279.407,0.195,0.55,14.59129679,0.01281658,0.033893123,0.004813313,-0.058683607,0.005636565,7.85828418,0.524112085,50.5974396,2.127150717
59353.15547,-278.529,0.2806,0.55,14.57812613,0.009423088,0.037689724,0.00436629,-0.069286063,0.004488124,9.157135844,0.44276557,50.743491,1.596100536
59353.15639,-278.529,0.2806,0.55,14.54742001,0.009683871,0.048964837,0.004815935,-0.073605629,0.00457573,10.26478725,0.469738933,53.2875656,1.537167321
59354.14818,-277.411,0.34,0.55,14.50024307,0.009488994,0.016688656,0.024826465,-0.080454301,0.004935718,9.135461463,1.821828913,43.44834476,8.48265008
59354.1491,-277.411,0.34,0.55,14.47588382,0.012144818,0.015126281,0.005578122,-0.087933672,0.007919077,10.35415576,0.684925313,42.46922508,1.816936444
59358.11462,-272.015,0.6829,0.55,14.20419115,0.021000886,0.002944332,0.0056962,-0.085998612,0.007309335,9.983758283,0.655243271,43.96543387,1.897126785
59358.11554,-272.015,0.6829,0.55,14.23416266,0.02724723,0.016912284,0.010082757,-0.105570511,0.016756997,12.37444256,1.378340539,47.53569537,2.760550577
59397.07677,-289.189,0.4587,0.55,13.6783637,0.007795757,-0.047638227,0.002711889,0.002137403,0.006880839,5.487274743,0.522921623,159.5265056,4.130217514
59397.0777,-289.189,0.4587,0.55,13.66395431,0.007877742,-0.050674353,0.002393362,0.000707842,0.002069361,5.888028557,0.223723347,160.4108596,1.169802467
59398.09688,-296.885,0.3458,0.55,13.53530627,0.008879023,-0.093705606,0.003335238,-0.106223083,0.002762296,16.46672991,0.30621961,177.4062978,0.626474864
59398.09781,-296.885,0.3458,0.55,13.51104004,0.009057788,-0.092267976,0.003310326,-0.101740585,0.002803977,15.9666729,0.306761694,177.0126441,0.644945628
59399.04939,-283.349,0.2308,0.55,13.41651598,0.007651656,-0.050760444,0.002290352,0.003625377,0.001600284,5.914470764,0.197567968,164.6083988,0.903257584
59399.05032,-283.349,0.2308,0.55,13.41718082,0.007661868,-0.050764903,0.00212689,0.002300793,0.015865749,5.621550814,1.155721598,165.3534938,8.935245307
59400.07601,-291.656,0.2862,0.55,13.47081173,0.007474653,-0.075754885,0.002395764,-0.002276754,0.002511278,8.807847419,0.245420077,159.2047309,0.949211716
59400.07693,-291.656,0.2862,0.55,13.46600805,0.007530033,-0.074205594,0.002524645,0.000638378,0.003143242,8.621136293,0.285077227,158.097553,1.213422484
59401.01456,-276.316,0.2169,0.55,13.34679462,0.008543481,-0.101193708,0.002193793,0.079577724,0.001917353,14.96736598,0.20602145,154.5934211,0.451172289
59401.01549,-276.316,0.2169,0.55,13.33167887,0.00861539,-0.103123796,0.002539075,0.080357553,0.002161294,15.19946341,0.235776309,154.7205359,0.506468443
59402.04389,-283.904,0.3618,0.55,13.42938862,0.009963553,-0.110425118,0.003126269,-0.012172844,0.008913165,12.87677277,0.667899133,169.2413343,2.286311309
59402.04482,-283.904,0.3618,0.55,13.45718989,0.009768847,-0.11092803,0.003094556,-0.010177182,0.003175836,12.94751821,0.313545941,168.7169864,0.816578003
59403.04261,-284.229,0.4232,0.55,13.27119305,0.008770441,-0.131749866,0.00231664,0.059127473,0.002269081,16.78970734,0.229298359,153.6860664,0.451734807
59403.04354,-284.229,0.4232,0.55,13.2651135,0.008795711,-0.133062667,0.002522598,0.061315332,0.002107583,17.03417532,0.232437131,153.4008652,0.427433911
59404.05155,-287.556,0.2929,0.55,13.61367826,0.007798557,-0.099775877,0.002673661,0.027522276,0.002176446,12.03238063,0.24377633,154.7334807,0.613155069
59404.05248,-287.556,0.2929,0.55,13.64005771,0.007667242,-0.100816504,0.002648778,0.023843522,0.002567528,12.04253062,0.260846917,155.7909025,0.711206982
59405.02111,-280.415,0.2024,0.55,13.4255778,0.008680822,-0.066668121,0.002526912,0.052490628,0.002012702,9.863153011,0.228432219,150.4775737,0.750723953
59405.02204,-280.415,0.2024,0.55,13.43174368,0.008721174,-0.063808343,0.00276291,0.052006784,0.002035456,9.567919923,0.242659783,149.9941777,0.818861851
59406.051,-288.808,0.4686,0.55,13.07108573,0.011141771,-0.024114161,0.004284969,0.015822894,0.004433376,3.314877234,0.433339632,144.5562376,4.359708444
59406.05192,-288.808,0.4686,0.55,13.03527759,0.010730872,-0.027149622,0.002551853,0.016378119,0.002113418,3.677689707,0.234278824,145.6416749,2.022800581
59408.07105,-297.44,0.3432,0.55,13.39890023,0.018408153,-0.113541345,0.005094814,0.010348504,0.002944712,13.25271097,0.41610369,149.9561384,0.745971612
59408.07198,-297.44,0.3432,0.55,13.41077187,0.009170168,-0.110162793,0.002837953,0.005530306,0.002042718,12.82355357,0.247251669,151.1230473,0.531161717
59409.0493,-290.731,0.515,0.55,13.51247966,0.009163882,-0.084568814,0.003077691,-0.060325195,0.003286247,12.07325314,0.318367738,177.0196389,0.887299073
59409.05023,-290.731,0.515,0.55,13.53071357,0.009087097,-0.093505068,0.003622294,-0.062828599,0.002602389,13.09463667,0.315384253,176.2181135,0.752115703
59409.99984,-278.606,0.2134,0.55,13.57156402,0.009612574,-0.059246566,0.003367136,-0.023669539,0.003100511,7.40959396,0.323657563,2.282577801,1.409300309
59410.00076,-278.606,0.2134,0.55,13.50015847,0.010318025,-0.061539437,0.003750913,-0.023757931,0.002894703,7.662454534,0.335027846,1.948796682,1.311311066
59411.04765,-291.981,0.4889,0.55,13.7147784,0.008836957,-0.098852833,0.003036046,-0.049476512,0.002643733,12.84995437,0.284665585,171.3131375,0.706677527
59411.04858,-291.981,0.4889,0.55,13.74670821,0.008613307,-0.093982153,0.00308183,-0.055703374,0.002580432,12.69952465,0.284220917,173.3466453,0.7131666
59412.0425,-291.022,0.6511,0.55,13.51834708,0.009922267,-0.118085156,0.003220076,-0.033943264,0.00415468,14.27891763,0.37168705,166.9965783,0.953839346
59412.04343,-291.022,0.6511,0.55,13.5270041,0.009834397,-0.122849989,0.003249419,-0.037419919,0.003842966,14.92633905,0.355858932,167.4483278,0.846833101
59413.03298,-289.292,0.312,0.55,13.64354744,0.011524859,-0.036151243,0.003475623,0.001229791,0.011785711,3.983059095,0.89536716,159.7338333,9.329207737
59413.03391,-289.292,0.312,0.55,13.62928055,0.011645636,-0.035486859,0.003801536,0.00733424,0.005316209,4.169148676,0.460715913,154.8694075,4.160576678
59413.95911,-271.93,0.2026,0.55,13.512553,0.017143136,-0.046149566,0.005855935,0.011272559,0.002649721,5.513522226,0.454774053,171.2068137,1.763960629
59413.96004,-271.93,0.2026,0.55,13.5376316,0.016613171,-0.041951407,0.00419382,0.005810122,0.007385803,4.85070214,0.597304032,174.1274484,4.963993624
59414.95889,-272.492,0.2049,0.55,13.08076746,0.016681297,-0.007099696,0.005078552,-0.036852895,0.002357116,4.325183695,0.39602601,37.05579084,3.821762412
59414.95982,-272.492,0.2049,0.55,13.11591583,0.016126132,-0.0041045,0.003373689,-0.032266033,0.003280134,3.761771629,0.332897786,38.88322501,2.970141667
59415.97274,-276.058,0.2945,0.55,13.3338142,0.013028433,-0.002732494,0.005269022,-0.01845311,0.003069749,2.083806982,0.441654818,34.73048983,8.034213339
59415.97366,-276.058,0.2945,0.55,13.29614753,0.013349671,0.002660405,0.002020518,-0.018214535,0.002406053,2.127434821,0.22179109,43.09691534,3.158212242
59416.97955,-278.254,0.2281,0.55,13.33574263,0.013352691,-0.086685723,0.00286828,0.04748613,0.002204761,11.48970786,0.255812441,157.3891145,0.688207121
59416.98048,-278.254,0.2281,0.55,13.37278571,0.012993317,-0.086548901,0.003010166,0.04554043,0.002103677,11.36874753,0.259678218,157.8697428,0.682626112
59417.94918,-272.183,0.2035,0.55,13.6736532,0.023055042,-0.092264549,0.006033764,-0.025919752,0.006365297,11.11934873,0.620156162,5.662786184,1.895675961
59417.95011,-272.183,0.2035,0.55,13.6265577,0.023827643,-0.09571732,0.006573805,-0.029319636,0.005414814,11.62264849,0.602224936,6.332301968,1.580751047
59420.94338,-272.482,0.3756,0.55,13.43978521,0.020544552,-0.036061237,0.018550337,-0.003718891,0.006518195,4.142177342,1.467826999,0.461966618,5.339830151
59420.9443,-272.482,0.3756,0.55,13.43077848,0.020949545,-0.031609579,0.004082308,-0.003474459,0.005440759,3.643831086,0.478055017,0.65432565,4.888659374
59421.97447,-280.328,0.2424,0.55,13.46729793,0.012543845,-0.001915884,0.004256041,-0.058173293,0.003198674,6.749918834,0.376455285,33.72884873,2.094290925
59421.9754,-280.328,0.2424,0.55,13.48072012,0.012421245,-7.09E-05,0.001993729,-0.052052442,0.003223926,6.04817533,0.268036614,34.63296287,1.097280974
59423.01298,-291.367,0.4931,0.55,13.34940013,0.011114556,-0.081930624,0.002792345,0.110529839,0.002438031,15.99517109,0.262118136,131.9069095,0.556382144
59423.01391,-291.367,0.4931,0.55,13.35303689,0.010949661,-0.07974683,0.002976788,0.110824776,0.002534629,15.87269313,0.276456255,131.5019391,0.594573528
59423.96844,-280.212,0.2271,0.55,13.10310889,0.008683342,-0.055008869,0.002248547,0.087983972,0.001831006,12.06312171,0.205043248,140.7951134,0.590669421
59423.96936,-280.212,0.2271,0.55,13.10691279,0.00866872,-0.054260255,0.00200911,0.088782846,0.001908245,12.09673482,0.195932672,140.5037392,0.545748115
59424.95948,-278.725,0.2216,0.55,13.23522187,0.010177011,-0.103583563,0.00275468,0.05076123,0.002078855,13.41061349,0.244027662,158.2213946,0.552779281
59424.96041,-278.725,0.2216,0.55,13.22587982,0.010211572,-0.107723282,0.002665311,0.049943367,0.00221323,13.8041217,0.244972167,158.8381559,0.554847641
59425.92989,-272.655,0.253,0.55,12.66761872,0.011543574,-0.082360501,0.001993057,0.070197714,0.001803431,12.58148998,0.190061047,157.1241479,0.49915283
59425.93081,-272.655,0.253,0.55,12.67530828,0.011442944,-0.084207527,0.002111991,0.068707167,0.00170955,12.63544544,0.192133645,157.7390385,0.495758177
59426.93693,-274.615,0.4418,0.55,12.98379742,0.019651043,-0.012654693,0.003997622,0.012912562,0.002498816,2.066239838,0.333280649,152.5960705,5.305402066
59426.93786,-274.615,0.4418,0.55,13.0069737,0.010854557,-0.004032676,0.016920204,-0.011196713,0.004306714,0.852628399,0.835258188,30.48135014,38.4817037
